FechaHora,Valor
2025-01-01 11:00:00,2415.6
2025-01-01 10:00:00,2415.0
2025-01-01 09:00:00,2414.4
2025-01-01 08:00:00,2428.8
2025-01-01 07:00:00,2428.2
2025-01-01 06:00:00,2427.6
2025-01-01 05:00:00,2425.8
2025-01-01 04:00:00,2425.8
2025-01-01 03:00:00,2425.8
2025-01-01 02:00:00,2425.8
2025-01-01 01:00:00,2425.8
2025-01-01 00:00:00,2425.8
2025-01-01 23:00:00,304.73
2025-01-01 22:00:00,308.71
2025-01-01 21:00:00,306.44
2025-01-01 20:00:00,303.16
2025-01-01 19:00:00,308.81
2025-01-01 18:00:00,297.57
2025-01-01 17:00:00,306.17
2025-01-01 16:00:00,304.06
2025-01-01 15:00:00,300.5
2025-01-01 14:00:00,286.63
2025-01-01 13:00:00,284.19
2025-01-01 12:00:00,282.91
2025-01-01 11:00:00,376.58
2025-01-01 10:00:00,421.41
2025-01-01 09:00:00,432.23
2025-01-01 08:00:00,433.43
2025-01-01 07:00:00,432.51
2025-01-01 06:00:00,428.84
2025-01-01 05:00:00,409.91
2025-01-01 04:00:00,408.86
2025-01-01 03:00:00,275.6
2025-01-01 02:00:00,217.89
2025-01-01 01:00:00,356.73
2025-01-01 00:00:00,350.16
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,0.0
2025-01-01 16:00:00,0.0
2025-01-01 15:00:00,0.0
2025-01-01 14:00:00,0.0
2025-01-01 13:00:00,0.0
2025-01-01 12:00:00,0.0
2025-01-01 11:00:00,0.0
2025-01-01 10:00:00,0.0
2025-01-01 09:00:00,0.0
2025-01-01 08:00:00,0.0
2025-01-01 07:00:00,0.0
2025-01-01 06:00:00,0.0
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,817275.15
2025-01-01 22:00:00,817135.87
2025-01-01 21:00:00,817104.16
2025-01-01 20:00:00,817035.66
2025-01-01 19:00:00,817178.81
2025-01-01 18:00:00,816845.44
2025-01-01 17:00:00,816640.23
2025-01-01 16:00:00,816768.61
2025-01-01 15:00:00,816750.19
2025-01-01 14:00:00,816957.34
2025-01-01 13:00:00,817146.32
2025-01-01 12:00:00,816785.72
2025-01-01 11:00:00,816848.15
2025-01-01 10:00:00,816902.32
2025-01-01 09:00:00,816739.0
2025-01-01 08:00:00,816897.0
2025-01-01 07:00:00,819849.09
2025-01-01 06:00:00,819898.45
2025-01-01 05:00:00,819631.42
2025-01-01 04:00:00,819857.48
2025-01-01 03:00:00,819271.57
2025-01-01 02:00:00,795818.74
2025-01-01 01:00:00,819958.13
2025-01-01 00:00:00,819889.61
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,0.0
2025-01-01 16:00:00,9.24
2025-01-01 15:00:00,872.08
2025-01-01 14:00:00,832.04
2025-01-01 13:00:00,1400.08
2025-01-01 12:00:00,1212.42
2025-01-01 11:00:00,1579.82
2025-01-01 10:00:00,1694.0
2025-01-01 09:00:00,1441.44
2025-01-01 08:00:00,558.8
2025-01-01 07:00:00,175.78
2025-01-01 06:00:00,33.88
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,0.0
2025-01-01 16:00:00,0.0
2025-01-01 15:00:00,0.0
2025-01-01 14:00:00,0.0
2025-01-01 13:00:00,0.0
2025-01-01 12:00:00,0.0
2025-01-01 11:00:00,0.0
2025-01-01 10:00:00,0.0
2025-01-01 09:00:00,0.0
2025-01-01 08:00:00,0.0
2025-01-01 07:00:00,0.0
2025-01-01 06:00:00,0.0
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,13.8
2025-01-01 16:00:00,221.4
2025-01-01 15:00:00,1117.5
2025-01-01 14:00:00,2929.05
2025-01-01 13:00:00,1593.6
2025-01-01 12:00:00,2376.45
2025-01-01 11:00:00,4192.8
2025-01-01 10:00:00,5064.45
2025-01-01 09:00:00,4224.75
2025-01-01 08:00:00,2552.85
2025-01-01 07:00:00,1077.9
2025-01-01 06:00:00,171.6
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,37321.4
2025-01-01 22:00:00,37302.73
2025-01-01 21:00:00,37289.33
2025-01-01 20:00:00,37314.63
2025-01-01 19:00:00,37346.56
2025-01-01 18:00:00,38789.35
2025-01-01 17:00:00,38759.55
2025-01-01 16:00:00,37843.56
2025-01-01 15:00:00,28540.2
2025-01-01 14:00:00,14215.9
2025-01-01 13:00:00,14212.95
2025-01-01 12:00:00,14245.16
2025-01-01 11:00:00,14228.07
2025-01-01 10:00:00,14257.86
2025-01-01 09:00:00,14209.67
2025-01-01 08:00:00,14177.6
2025-01-01 07:00:00,14164.66
2025-01-01 06:00:00,25386.82
2025-01-01 05:00:00,43550.98
2025-01-01 04:00:00,43869.73
2025-01-01 03:00:00,44628.37
2025-01-01 02:00:00,45500.9
2025-01-01 01:00:00,45556.64
2025-01-01 00:00:00,45633.72
2025-01-01 23:00:00,43068.08
2025-01-01 22:00:00,42960.74
2025-01-01 21:00:00,42807.7
2025-01-01 20:00:00,43710.99
2025-01-01 19:00:00,43186.53
2025-01-01 18:00:00,43215.11
2025-01-01 17:00:00,43637.7
2025-01-01 16:00:00,43644.83
2025-01-01 15:00:00,43627.23
2025-01-01 14:00:00,44827.95
2025-01-01 13:00:00,45096.18
2025-01-01 12:00:00,45104.22
2025-01-01 11:00:00,45101.89
2025-01-01 10:00:00,45105.42
2025-01-01 09:00:00,45091.41
2025-01-01 08:00:00,46037.6
2025-01-01 07:00:00,45604.0
2025-01-01 06:00:00,45034.18
2025-01-01 05:00:00,45091.63
2025-01-01 04:00:00,45848.93
2025-01-01 03:00:00,45955.4
2025-01-01 02:00:00,45336.49
2025-01-01 01:00:00,45607.57
2025-01-01 00:00:00,44821.77
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,0.0
2025-01-01 16:00:00,0.0
2025-01-01 15:00:00,48.0
2025-01-01 14:00:00,705.0
2025-01-01 13:00:00,544.8
2025-01-01 12:00:00,2107.8
2025-01-01 11:00:00,1736.4
2025-01-01 10:00:00,1713.0
2025-01-01 09:00:00,913.2
2025-01-01 08:00:00,735.6
2025-01-01 07:00:00,119.4
2025-01-01 06:00:00,0.0
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,0.0
2025-01-01 16:00:00,0.0
2025-01-01 15:00:00,0.0
2025-01-01 14:00:00,0.0
2025-01-01 13:00:00,0.0
2025-01-01 12:00:00,0.0
2025-01-01 11:00:00,0.0
2025-01-01 10:00:00,0.0
2025-01-01 09:00:00,0.0
2025-01-01 08:00:00,0.0
2025-01-01 07:00:00,0.0
2025-01-01 06:00:00,0.0
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,3240.13
2025-01-01 22:00:00,3250.48
2025-01-01 21:00:00,3246.45
2025-01-01 20:00:00,3236.68
2025-01-01 19:00:00,3219.43
2025-01-01 18:00:00,2958.95
2025-01-01 17:00:00,2779.55
2025-01-01 16:00:00,2768.05
2025-01-01 15:00:00,3091.2
2025-01-01 14:00:00,3321.78
2025-01-01 13:00:00,2933.65
2025-01-01 12:00:00,2901.45
2025-01-01 11:00:00,2792.2
2025-01-01 10:00:00,3364.9
2025-01-01 09:00:00,3336.73
2025-01-01 08:00:00,3301.08
2025-01-01 07:00:00,3217.13
2025-01-01 06:00:00,3230.35
2025-01-01 05:00:00,2784.73
2025-01-01 04:00:00,2739.88
2025-01-01 03:00:00,2712.85
2025-01-01 02:00:00,2724.35
2025-01-01 01:00:00,2711.13
2025-01-01 00:00:00,2746.78
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,1351.19
2025-01-01 16:00:00,16538.86
2025-01-01 15:00:00,34139.81
2025-01-01 14:00:00,59348.94
2025-01-01 13:00:00,85311.42
2025-01-01 12:00:00,80033.38
2025-01-01 11:00:00,89030.05
2025-01-01 10:00:00,87364.27
2025-01-01 09:00:00,84144.21
2025-01-01 08:00:00,74055.89
2025-01-01 07:00:00,33726.25
2025-01-01 06:00:00,2945.96
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,11772.0
2025-01-01 22:00:00,11304.0
2025-01-01 21:00:00,12420.0
2025-01-01 20:00:00,13032.0
2025-01-01 19:00:00,14400.0
2025-01-01 18:00:00,11880.0
2025-01-01 17:00:00,11772.0
2025-01-01 16:00:00,13716.0
2025-01-01 15:00:00,12204.0
2025-01-01 14:00:00,12096.0
2025-01-01 13:00:00,10908.0
2025-01-01 12:00:00,13212.0
2025-01-01 11:00:00,12420.0
2025-01-01 10:00:00,11844.0
2025-01-01 09:00:00,11844.0
2025-01-01 08:00:00,11916.0
2025-01-01 07:00:00,11988.0
2025-01-01 06:00:00,13644.0
2025-01-01 05:00:00,8820.0
2025-01-01 04:00:00,10800.0
2025-01-01 03:00:00,11700.0
2025-01-01 02:00:00,11664.0
2025-01-01 01:00:00,11520.0
2025-01-01 00:00:00,12996.0
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,0.0
2025-01-01 16:00:00,0.0
2025-01-01 15:00:00,0.0
2025-01-01 14:00:00,0.0
2025-01-01 13:00:00,0.0
2025-01-01 12:00:00,0.0
2025-01-01 11:00:00,0.0
2025-01-01 10:00:00,0.0
2025-01-01 09:00:00,0.0
2025-01-01 08:00:00,0.0
2025-01-01 07:00:00,0.0
2025-01-01 06:00:00,0.0
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,3864.67
2025-01-01 22:00:00,3875.67
2025-01-01 21:00:00,3875.67
2025-01-01 20:00:00,3879.33
2025-01-01 19:00:00,3872.0
2025-01-01 18:00:00,3872.0
2025-01-01 17:00:00,3875.67
2025-01-01 16:00:00,3872.0
2025-01-01 15:00:00,3846.33
2025-01-01 14:00:00,3835.33
2025-01-01 13:00:00,3853.67
2025-01-01 12:00:00,3853.67
2025-01-01 11:00:00,3853.67
2025-01-01 10:00:00,3850.0
2025-01-01 09:00:00,3853.67
2025-01-01 08:00:00,3853.67
2025-01-01 07:00:00,3853.67
2025-01-01 06:00:00,3857.33
2025-01-01 05:00:00,3857.33
2025-01-01 04:00:00,3857.33
2025-01-01 03:00:00,3850.0
2025-01-01 02:00:00,3857.33
2025-01-01 01:00:00,3853.67
2025-01-01 00:00:00,3857.33
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,111.94
2025-01-01 16:00:00,1325.72
2025-01-01 15:00:00,6897.7
2025-01-01 14:00:00,8784.16
2025-01-01 13:00:00,7113.44
2025-01-01 12:00:00,7941.44
2025-01-01 11:00:00,9137.9
2025-01-01 10:00:00,9027.04
2025-01-01 09:00:00,8550.02
2025-01-01 08:00:00,7036.62
2025-01-01 07:00:00,4197.5
2025-01-01 06:00:00,340.19
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,0.0
2025-01-01 16:00:00,0.24
2025-01-01 15:00:00,0.58
2025-01-01 14:00:00,0.57
2025-01-01 13:00:00,0.55
2025-01-01 12:00:00,0.56
2025-01-01 11:00:00,0.57
2025-01-01 10:00:00,0.35
2025-01-01 09:00:00,0.0
2025-01-01 08:00:00,0.0
2025-01-01 07:00:00,0.0
2025-01-01 06:00:00,0.0
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,824.49
2025-01-01 16:00:00,7632.03
2025-01-01 15:00:00,13003.49
2025-01-01 14:00:00,9539.88
2025-01-01 13:00:00,9624.22
2025-01-01 12:00:00,11280.8
2025-01-01 11:00:00,12761.37
2025-01-01 10:00:00,12887.73
2025-01-01 09:00:00,12919.25
2025-01-01 08:00:00,14022.02
2025-01-01 07:00:00,5383.58
2025-01-01 06:00:00,645.99
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,10.29
2025-01-01 16:00:00,18.51
2025-01-01 15:00:00,136.48
2025-01-01 14:00:00,718.0
2025-01-01 13:00:00,869.88
2025-01-01 12:00:00,896.53
2025-01-01 11:00:00,904.15
2025-01-01 10:00:00,852.72
2025-01-01 09:00:00,776.88
2025-01-01 08:00:00,552.48
2025-01-01 07:00:00,178.52
2025-01-01 06:00:00,23.61
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,6645.6
2025-01-01 22:00:00,3214.8
2025-01-01 21:00:00,9352.8
2025-01-01 20:00:00,9248.4
2025-01-01 19:00:00,9248.4
2025-01-01 18:00:00,9248.4
2025-01-01 17:00:00,9248.4
2025-01-01 16:00:00,9543.6
2025-01-01 15:00:00,9723.6
2025-01-01 14:00:00,9716.4
2025-01-01 13:00:00,9720.0
2025-01-01 12:00:00,9720.0
2025-01-01 11:00:00,9716.4
2025-01-01 10:00:00,10418.4
2025-01-01 09:00:00,10494.0
2025-01-01 08:00:00,10494.0
2025-01-01 07:00:00,10490.4
2025-01-01 06:00:00,10494.0
2025-01-01 05:00:00,10501.2
2025-01-01 04:00:00,10494.0
2025-01-01 03:00:00,10494.0
2025-01-01 02:00:00,10494.0
2025-01-01 01:00:00,10494.0
2025-01-01 00:00:00,10497.6
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,0.0
2025-01-01 16:00:00,0.0
2025-01-01 15:00:00,0.0
2025-01-01 14:00:00,0.0
2025-01-01 13:00:00,0.0
2025-01-01 12:00:00,0.0
2025-01-01 11:00:00,0.0
2025-01-01 10:00:00,0.0
2025-01-01 09:00:00,0.0
2025-01-01 08:00:00,0.0
2025-01-01 07:00:00,0.0
2025-01-01 06:00:00,0.0
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,2727.0
2025-01-01 22:00:00,2724.0
2025-01-01 21:00:00,2683.0
2025-01-01 20:00:00,2629.0
2025-01-01 19:00:00,2695.0
2025-01-01 18:00:00,2816.0
2025-01-01 17:00:00,2820.0
2025-01-01 16:00:00,2883.0
2025-01-01 15:00:00,2914.0
2025-01-01 14:00:00,2914.0
2025-01-01 13:00:00,2915.0
2025-01-01 12:00:00,2915.0
2025-01-01 11:00:00,2915.0
2025-01-01 10:00:00,2915.0
2025-01-01 09:00:00,2915.0
2025-01-01 08:00:00,2917.0
2025-01-01 07:00:00,2918.0
2025-01-01 06:00:00,2995.0
2025-01-01 05:00:00,3009.0
2025-01-01 04:00:00,3010.0
2025-01-01 03:00:00,3004.0
2025-01-01 02:00:00,2911.0
2025-01-01 01:00:00,2619.0
2025-01-01 00:00:00,2652.0
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,0.0
2025-01-01 16:00:00,0.0
2025-01-01 15:00:00,0.0
2025-01-01 14:00:00,0.0
2025-01-01 13:00:00,0.0
2025-01-01 12:00:00,0.0
2025-01-01 11:00:00,0.0
2025-01-01 10:00:00,0.0
2025-01-01 09:00:00,0.0
2025-01-01 08:00:00,0.0
2025-01-01 07:00:00,0.0
2025-01-01 06:00:00,0.0
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,763.53
2025-01-01 16:00:00,7464.39
2025-01-01 15:00:00,12330.91
2025-01-01 14:00:00,8922.33
2025-01-01 13:00:00,8812.0
2025-01-01 12:00:00,10312.91
2025-01-01 11:00:00,12049.82
2025-01-01 10:00:00,12261.27
2025-01-01 09:00:00,11368.69
2025-01-01 08:00:00,13347.43
2025-01-01 07:00:00,4905.94
2025-01-01 06:00:00,596.86
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,23712.34
2025-01-01 22:00:00,20976.99
2025-01-01 21:00:00,55033.18
2025-01-01 20:00:00,55036.2
2025-01-01 19:00:00,55102.77
2025-01-01 18:00:00,40660.93
2025-01-01 17:00:00,54790.97
2025-01-01 16:00:00,54880.48
2025-01-01 15:00:00,54890.65
2025-01-01 14:00:00,54364.69
2025-01-01 13:00:00,43623.22
2025-01-01 12:00:00,17051.61
2025-01-01 11:00:00,8004.28
2025-01-01 10:00:00,0.0
2025-01-01 09:00:00,134.19
2025-01-01 08:00:00,17454.56
2025-01-01 07:00:00,54588.07
2025-01-01 06:00:00,54716.71
2025-01-01 05:00:00,54644.48
2025-01-01 04:00:00,54648.07
2025-01-01 03:00:00,54831.06
2025-01-01 02:00:00,54340.42
2025-01-01 01:00:00,40112.44
2025-01-01 00:00:00,54730.17
2025-01-01 23:00:00,411.0
2025-01-01 22:00:00,411.0
2025-01-01 21:00:00,411.0
2025-01-01 20:00:00,411.24
2025-01-01 19:00:00,411.12
2025-01-01 18:00:00,411.24
2025-01-01 17:00:00,411.24
2025-01-01 16:00:00,411.12
2025-01-01 15:00:00,411.12
2025-01-01 14:00:00,411.36
2025-01-01 13:00:00,411.6
2025-01-01 12:00:00,411.48
2025-01-01 11:00:00,411.36
2025-01-01 10:00:00,411.36
2025-01-01 09:00:00,411.12
2025-01-01 08:00:00,411.36
2025-01-01 07:00:00,411.84
2025-01-01 06:00:00,411.96
2025-01-01 05:00:00,411.96
2025-01-01 04:00:00,411.72
2025-01-01 03:00:00,411.72
2025-01-01 02:00:00,411.84
2025-01-01 01:00:00,411.6
2025-01-01 00:00:00,411.6
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,0.0
2025-01-01 16:00:00,0.0
2025-01-01 15:00:00,0.0
2025-01-01 14:00:00,0.0
2025-01-01 13:00:00,0.0
2025-01-01 12:00:00,0.0
2025-01-01 11:00:00,0.0
2025-01-01 10:00:00,0.0
2025-01-01 09:00:00,0.0
2025-01-01 08:00:00,0.0
2025-01-01 07:00:00,0.0
2025-01-01 06:00:00,0.0
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,8.43
2025-01-01 16:00:00,114.66
2025-01-01 15:00:00,201.12
2025-01-01 14:00:00,465.12
2025-01-01 13:00:00,574.41
2025-01-01 12:00:00,615.3
2025-01-01 11:00:00,620.01
2025-01-01 10:00:00,619.89
2025-01-01 09:00:00,483.33
2025-01-01 08:00:00,350.04
2025-01-01 07:00:00,127.14
2025-01-01 06:00:00,36.15
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,22.43
2025-01-01 16:00:00,129.0
2025-01-01 15:00:00,264.48
2025-01-01 14:00:00,572.28
2025-01-01 13:00:00,895.92
2025-01-01 12:00:00,831.24
2025-01-01 11:00:00,929.64
2025-01-01 10:00:00,884.64
2025-01-01 09:00:00,685.08
2025-01-01 08:00:00,372.72
2025-01-01 07:00:00,187.2
2025-01-01 06:00:00,19.41
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,0.0
2025-01-01 16:00:00,0.0
2025-01-01 15:00:00,0.0
2025-01-01 14:00:00,0.0
2025-01-01 13:00:00,0.0
2025-01-01 12:00:00,0.0
2025-01-01 11:00:00,0.0
2025-01-01 10:00:00,0.0
2025-01-01 09:00:00,0.0
2025-01-01 08:00:00,0.0
2025-01-01 07:00:00,0.0
2025-01-01 06:00:00,0.0
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 19:00:00,0.0
2025-01-01 18:00:00,0.0
2025-01-01 17:00:00,66.29
2025-01-01 16:00:00,743.97
2025-01-01 15:00:00,1444.21
2025-01-01 14:00:00,1120.96
2025-01-01 13:00:00,2616.38
2025-01-01 12:00:00,2538.8
2025-01-01 11:00:00,2346.17
2025-01-01 10:00:00,3030.66
2025-01-01 09:00:00,2427.17
2025-01-01 08:00:00,1331.33
2025-01-01 07:00:00,443.25
2025-01-01 06:00:00,95.26
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,346.3
2025-01-01 22:00:00,313.96
2025-01-01 21:00:00,329.67
2025-01-01 20:00:00,371.65
2025-01-01 19:00:00,403.72
2025-01-01 18:00:00,437.84
2025-01-01 17:00:00,400.88
2025-01-01 16:00:00,341.55
2025-01-01 15:00:00,312.64
2025-01-01 14:00:00,316.14
2025-01-01 13:00:00,317.72
2025-01-01 12:00:00,320.1
2025-01-01 11:00:00,324.13
2025-01-01 10:00:00,328.88
2025-01-01 09:00:00,331.52
2025-01-01 08:00:00,332.38
2025-01-01 07:00:00,343.0
2025-01-01 06:00:00,335.54
2025-01-01 05:00:00,324.32
2025-01-01 04:00:00,327.62
2025-01-01 03:00:00,330.26
2025-01-01 02:00:00,333.43
2025-01-01 01:00:00,337.85
2025-01-01 00:00:00,341.29
2025-01-01 23:00:00,0.0
2025-01-01 22:00:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 20:00:00,2.97
2025-01-01 19:00:00,12.31
2025-01-01 18:00:00,303.12
2025-01-01 17:00:00,1640.25
2025-01-01 16:00:00,174.9
2025-01-01 15:00:00,0.0
2025-01-01 14:00:00,0.0
2025-01-01 13:00:00,0.0
2025-01-01 12:00:00,0.0
2025-01-01 11:00:00,0.0
2025-01-01 10:00:00,0.0
2025-01-01 09:00:00,0.0
2025-01-01 08:00:00,0.0
2025-01-01 07:00:00,0.0
2025-01-01 06:00:00,0.0
2025-01-01 05:00:00,0.0
2025-01-01 04:00:00,0.0
2025-01-01 03:00:00,0.0
2025-01-01 02:00:00,0.0
2025-01-01 01:00:00,0.0
2025-01-01 00:00:00,0.0
2025-01-01 23:00:00,0.0
